timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1528972599738,13,Secured Login SOAP Request,200,,Number of Users 1-135,text,true,,525,629,135,135,13,0,1
1528972599779,13,Secured Login SOAP Request,200,,Number of Users 1-136,text,true,,525,629,136,136,13,0,1
1528972599792,14,Secured Login SOAP Request,200,,Number of Users 1-60,text,true,,525,629,136,136,14,0,1
1528972599819,13,Secured Login SOAP Request,200,,Number of Users 1-137,text,true,,525,629,137,137,13,0,1
1528972599826,14,Secured Login SOAP Request,200,,Number of Users 1-12,text,true,,525,629,137,137,14,0,1
1528972599859,12,Secured Login SOAP Request,200,,Number of Users 1-138,text,true,,525,629,138,138,12,0,1
1528972599891,12,Secured Login SOAP Request,200,,Number of Users 1-61,text,true,,525,629,139,139,12,0,1
1528972599899,13,Secured Login SOAP Request,200,,Number of Users 1-139,text,true,,525,629,139,139,13,0,1
1528972599925,13,Secured Login SOAP Request,200,,Number of Users 1-27,text,true,,525,629,139,139,13,0,1
1528972599940,12,Secured Login SOAP Request,200,,Number of Users 1-140,text,true,,525,629,140,140,12,0,1
1528972599980,13,Secured Login SOAP Request,200,,Number of Users 1-141,text,true,,525,629,141,141,13,0,1
1528972599990,12,Secured Login SOAP Request,200,,Number of Users 1-62,text,true,,525,629,141,141,12,0,1
1528972600020,13,Secured Login SOAP Request,200,,Number of Users 1-142,text,true,,525,629,142,142,13,0,1
1528972600060,14,Secured Login SOAP Request,200,,Number of Users 1-143,text,true,,525,629,143,143,14,0,1
1528972600057,19,Secured Login SOAP Request,200,,Number of Users 1-63,text,true,,525,629,143,143,19,0,1
1528972600090,13,Secured Login SOAP Request,200,,Number of Users 1-28,text,true,,525,629,144,144,13,0,1
1528972600100,13,Secured Login SOAP Request,200,,Number of Users 1-144,text,true,,525,629,144,144,13,0,1
1528972600140,12,Secured Login SOAP Request,200,,Number of Users 1-145,text,true,,525,629,145,145,12,0,1
1528972600154,13,Secured Login SOAP Request,200,,Number of Users 1-64,text,true,,525,629,145,145,13,0,1
